bin,n,x_lo,x_hi,x_mean,y_mean,y_sd,se,ci_lo,ci_hi
171,1997,-0.3474106136883743,-0.34289030139142584,-0.345101001428923,8.679351816064321e-05,0.012929684903141371,0.00028933362536596405,,
172,1996,-0.34289030139142584,-0.33831892886149595,-0.3406108444847453,-9.762889385843296e-05,0.013236925912579888,0.0002962830929193635,,
173,1997,-0.33831892886149595,-0.3339952503902071,-0.33607502111911647,-0.0003907159619445318,0.013888103413749726,0.00031078060604410805,,
174,1997,-0.3339952503902071,-0.32938682914809886,-0.33167575802048055,-9.203061208703645e-05,0.013010535245394021,0.00029114285140753257,,
175,1997,-0.32938682914809886,-0.32493262305323245,-0.32711212407154266,-0.00028583519091748475,0.016357737293604683,0.00036604476206475797,,
176,1997,-0.32493262305323245,-0.320382896739807,-0.3226053106194861,0.0003660363987869416,0.01365248190684555,0.0003055079930363298,,
177,1997,-0.320382896739807,-0.31586992499432454,-0.31813955326225735,-2.3369774241952732e-05,0.015041627621910884,0.0003365935584551589,,
178,1997,-0.31586992499432454,-0.3113051016672831,-0.31360638421541387,-0.00012770453429996077,0.012887496193656868,0.0002883895488199303,,
179,1997,-0.3113051016672831,-0.30687847610884605,-0.30907615899939445,0.0003520509361170704,0.01249098352205998,0.00027951659873366806,,
180,1997,-0.30687847610884605,-0.3024724576274647,-0.3047028874347604,0.0002009255172180013,0.013126767803303496,0.0002937438418893143,,
181,1997,-0.3024724576274647,-0.29804948787188423,-0.300265189323832,-0.0005325005849110536,0.014238561831837998,0.0003186229784920913,,
182,1996,-0.29804948787188423,-0.2936861609951129,-0.2958694611643201,-0.00034820931468640843,0.013622677608863574,0.0003049174017028857,,
183,1997,-0.2936861609951129,-0.28913738068733263,-0.29140788318597227,0.00032151197219837006,0.012529907413945988,0.00028038761692452866,,
184,1997,-0.28913738068733263,-0.2846332846964421,-0.2869098043630356,0.0001591056950610993,0.012536543426510904,0.00028053611409114675,,
185,1997,-0.2846332846964421,-0.28013273531347394,-0.2823494625940047,0.00028391110784679543,0.014211203501013521,0.00031801076828737976,,
186,1997,-0.28013273531347394,-0.2758253710288758,-0.2780135256947808,-0.0006433420468738471,0.013632306141703498,0.00030505651047377615,,
187,1997,-0.2758253710288758,-0.271542392380906,-0.27369499921396995,-7.942600684090619e-05,0.015022289153557961,0.0003361608124756945,,
188,1997,-0.271542392380906,-0.2670887595452504,-0.26929656336442204,0.00023297749398672508,0.013727103082240894,0.0003071778260885614,,
189,1997,-0.2670887595452504,-0.26267261273284914,-0.2649010153276867,-0.00018101632769787116,0.01231096928513083,0.00027548833569567677,,
190,1997,-0.26267261273284914,-0.25834724846788243,-0.26048231687283774,-6.931150780706398e-05,0.013465678865560975,0.0003013278137381381,,
191,1997,-0.25834724846788243,-0.2541391539326606,-0.25622154221017984,8.486187675443531e-05,0.012409983664139215,0.00027770402690984516,,
192,1996,-0.2541391539326606,-0.24970763741751292,-0.2519506602943458,-0.0006372381971769846,0.013017300770292976,0.0002913672070959201,,
193,1997,-0.24970763741751292,-0.24536808832505008,-0.24754509401268376,-0.00032595630578496454,0.012028527216109449,0.0002691679970023521,,
194,1997,-0.24536808832505008,-0.24113625604011463,-0.2432583102139717,0.00036214247727931663,0.013470568437685333,0.00030143722998763115,,
195,1997,-0.24113625604011463,-0.23665777561006468,-0.2388778599908176,0.00020489564183203576,0.013035201478037209,0.00029169481926817544,,
196,1997,-0.23665777561006468,-0.23245871814052171,-0.23455796187479044,0.00036237111330035207,0.013773740854867923,0.0003082214614079258,,
197,1997,-0.23245871814052171,-0.22811142728388825,-0.2302778353055073,0.00023839547646499322,0.01267730747502955,0.00028368605724785853,,
198,1997,-0.22811142728388825,-0.22381493278488304,-0.22595153755192576,0.00024033667746906334,0.013366604789680827,0.000299110786659062,,
199,1997,-0.22381493278488304,-0.21944136174679665,-0.22167271278497389,0.00019595512713698398,0.013470703101876352,0.0003014402434314147,,
200,1997,-0.21944136174679665,-0.21528652912699833,-0.21734600326119582,-0.00017737454107302574,0.014228029174252756,0.0003183872842716439,,
201,1996,-0.21528652912699833,-0.21094792604906548,-0.21313187856989646,-1.467847086918715e-05,0.013718507375186779,0.00030706236645886394,,
202,1997,-0.21094792604906548,-0.20664649377011562,-0.2088053043030824,-0.00010359283191124026,0.012787418584816001,0.00028615006521295937,,
203,1997,-0.20664649377011562,-0.2023303453355041,-0.20451097885566705,-9.524217340911097e-05,0.013700790731829626,0.0003065890222783044,,
204,1997,-0.2023303453355041,-0.19791542631732081,-0.20015213567149479,-7.798023014063475e-05,0.012866216087670817,0.000287913353904181,,
205,1997,-0.19791542631732081,-0.1937889890095629,-0.19588908097067528,-3.875823438777114e-05,0.012635284613867807,0.00028274569196755513,,
