bin,n,x_lo,x_hi,x_mean,y_mean,y_sd,se,ci_lo,ci_hi
341,1999,0.31680356179503805,0.32116195443043216,0.3189869266687806,0.00028610909745974914,0.01406241538149765,0.0003145238079919988,,
342,1999,0.32116195443043216,0.32558496378564594,0.32335414279387903,0.00035402781736831786,0.012235362769065975,0.0002736594522270691,,
343,2000,0.32558496378564594,0.32990058183697946,0.32773477800734696,-6.392162811074453e-05,0.012295710092838941,0.0002749404359921812,,
344,1999,0.32990058183697946,0.3341984569925071,0.332067198805098,-0.0003468604086713918,0.010846789520276004,0.0002426022451942094,,
345,1999,0.3341984569925071,0.3385123953395905,0.3363259754465024,0.00024969878610402884,0.011851005975423198,0.0002650628236192142,,
346,1999,0.3385123953395905,0.3427321207525985,0.34059065990708043,0.00014483783854098874,0.013000544868286482,0.00029077372322000247,,
347,1999,0.3427321207525985,0.3470949450925517,0.3449446938983649,-0.0002599046556662238,0.012227346177354995,0.00027348015095601065,,
348,1999,0.3470949450925517,0.35161556996263,0.3493792348303672,-0.000221010452630244,0.011257399951641113,0.00025178606980545747,,
349,1999,0.35161556996263,0.35618873908585,0.3538480570285859,-6.652271134357931e-05,0.011920032926007823,0.00026660669917422857,,
350,1999,0.35618873908585,0.3607315080556634,0.3584722011954409,-0.0003687596679502828,0.011610876663814966,0.0002596920261104953,,
351,1999,0.3607315080556634,0.3652739397451565,0.36299981335492226,-5.1183310606902545e-05,0.01151913171655387,0.0002576400336615628,,
352,1999,0.3652739397451565,0.36988481176736476,0.36758634905680315,-3.845933776131525e-05,0.011767926229091466,0.0002632046394115676,,
353,1999,0.36988481176736476,0.3744600181704121,0.3721580055360603,0.0001608163505231385,0.012490063775936412,0.00027935616423613747,,
354,1999,0.3744600181704121,0.37925478114955025,0.3768508422002898,-3.423464481998461e-05,0.014820697834062908,0.0003314837596108463,,
355,1999,0.37925478114955025,0.3838902535724396,0.3815804473786767,-0.00025524178966548173,0.011888220699111706,0.00026589517825320407,,
356,1999,0.3838902535724396,0.3886008293660013,0.38624405846174475,-0.0004313200237066942,0.011960841790466142,0.0002675194413384337,,
357,1999,0.3886008293660013,0.3933101149795828,0.3909815022325045,8.401015421869102e-06,0.012047701938525036,0.00026946217903953856,,
358,1999,0.3933101149795828,0.39815091362695154,0.3957583456429441,0.00030271042231361705,0.012466783558714362,0.00027883547256454924,,
359,1999,0.39815091362695154,0.40306746314482933,0.40063358333167876,-0.0003360444024823707,0.012570519014789158,0.0002811556479955325,,
360,1999,0.40306746314482933,0.40792003244039515,0.4055185066478084,0.00034997342170850086,0.012637973249331944,0.00028266434775571004,,
361,1999,0.40792003244039515,0.4128303936617675,0.4103838494692966,0.00035026215993536205,0.012020076397093314,0.00026884429866456553,,
362,1999,0.4128303936617675,0.41775134282295484,0.41524149106740144,2.959391376445292e-05,0.011907603722436232,0.00026632870422587935,,
363,1999,0.41775134282295484,0.4227713330025539,0.4203381911084733,0.00010986136751333236,0.013270194156696351,0.00029680477256054414,,
364,1999,0.4227713330025539,0.4276757367859971,0.4251753324126808,0.0001615004628901048,0.012876392253442477,0.0002879968920616598,,
365,1999,0.4276757367859971,0.43270823345117465,0.43019420680744946,0.0003923819872060527,0.012063640224530547,0.0002698186590802231,,
366,1999,0.43270823345117465,0.4375855030350995,0.43514413076040626,-9.322547714412723e-05,0.013199904029037193,0.0002952326444434434,,
367,1999,0.4375855030350995,0.4428546098509709,0.440123449385078,-5.4827096996119485e-05,0.011678835735565324,0.00026121201719699435,,
368,1999,0.4428546098509709,0.448129271415275,0.44553172918044454,0.0002451438627901863,0.012907805797979366,0.00028869949594457936,,
369,1999,0.448129271415275,0.45340572641064064,0.4507581764119527,0.0001013727652786167,0.014933402240296169,0.00033400453702100606,,
370,1999,0.45340572641064064,0.45858791147851447,0.45598271308045174,-9.946098242040124e-05,0.01350591539029799,0.0003020769777973847,,
371,1999,0.45858791147851447,0.46402543007663133,0.46134698980186417,0.0002540641461782797,0.011543849826315764,0.00025819288562886454,,
372,1999,0.46402543007663133,0.46935547184706633,0.46671205788114506,0.00031964460814284745,0.012000157784637935,0.0002683987935596868,,
373,1999,0.46935547184706633,0.47440982976758705,0.47192525947996555,0.0002838692588797734,0.01286613338254016,0.00028776743936421344,,
374,1999,0.47440982976758705,0.47996188292031516,0.47716781345098236,2.5271205069958253e-05,0.012119868330075166,0.00027107627218524757,,
375,1999,0.47996188292031516,0.4854288440926817,0.482704624629418,0.00032351822277882145,0.012139388889456372,0.00027151287432678216,,
376,1999,0.4854288440926817,0.4909058830037031,0.4881451709860926,0.00011183264415895623,0.011763838125300461,0.0002631132037700415,,
377,1999,0.4909058830037031,0.49650375017734016,0.4937155593926397,-0.00010749878325370883,0.011624604843822495,0.000259999074319187,,
378,1999,0.49650375017734016,0.5021155971205576,0.4993226664430227,0.00013433421925954008,0.014558881641444253,0.000325627907421703,,
379,1999,0.5021155971205576,0.5076268633772619,0.5049321281068566,8.094109722478066e-05,0.013856032720814105,0.0003099077972583722,,
380,1999,0.5076268633772619,0.5135982558780846,0.5106099011397288,9.180113628312507e-05,0.013699015090514792,0.0003063958982236873,,
381,1999,0.5135982558780846,0.5194865708777767,0.5165538636292004,0.0002592195311128224,0.013133585012970274,0.00029374933528852437,,
382,1999,0.5194865708777767,0.525167655284003,0.5223462876215437,-0.0005272856511363643,0.012836192831384017,0.00028709778085196386,,
383,1999,0.525167655284003,0.531176037813468,0.5281301014638916,0.00034829293427718474,0.01231756690119468,0.00027549805220924685,,
384,1999,0.531176037813468,0.5373601672722351,0.5343629615391443,0.0003224494650647698,0.014033516727769006,0.0003138774528410527,,
385,1999,0.5373601672722351,0.5434141936154978,0.5403785888421124,2.3225840089646965e-05,0.011781747733438932,0.0002635137749378345,,
386,1999,0.5434141936154978,0.5496253969726675,0.5464693002390848,0.0001389489954366232,0.012991913098512983,0.0002905806627090434,,
387,1999,0.5496253969726675,0.5557468026800202,0.5526273252758331,1.5296489388389636e-05,0.011849560323536562,0.0002650304897758395,,
388,1999,0.5557468026800202,0.561970183230806,0.558825480966181,-0.000205304552932034,0.012261061177326851,0.00027423422981728157,,
389,1999,0.561970183230806,0.5684807875137275,0.565107413245283,0.0003395810813331768,0.01274554581387265,0.000285070344998497,,
390,1999,0.5684807875137275,0.575005864129767,0.5717517619978322,-0.0002867826102284777,0.013502964564420343,0.0003020109788230563,,
391,1999,0.575005864129767,0.5816308209499014,0.5783142072668804,-0.000624740397620435,0.012885664326326093,0.00028820427376616915,,
392,2000,0.5816308209499014,0.5881850959267784,0.5848461727250257,-0.00037692673640519656,0.012197380456700444,0.0002727417184860962,,
393,1999,0.5881850959267784,0.5947954352290878,0.5914665271063069,0.00018000708714697753,0.014775359814907081,0.0003304697171405558,,
394,1999,0.5947954352290878,0.601347264254662,0.5980039980666467,0.00010078135270245367,0.01685197689526036,0.0003769158996870694,,
395,1999,0.601347264254662,0.6082493049596598,0.6047490077583049,0.00014156071130549705,0.012114749410692125,0.00027096178104176475,,
396,1999,0.6082493049596598,0.6151251590603476,0.611755166376017,0.0002112121210184993,0.012485293071081066,0.0002792494613535101,,
397,1999,0.6151251590603476,0.6220057960623411,0.6186212455237116,2.106166746661525e-06,0.012886781000236911,0.0002882292495986409,,
398,1999,0.6220057960623411,0.6291526912634028,0.6256176470553484,-0.00019386022498673057,0.01339090052895456,0.0002995045241196898,,
399,1999,0.6291526912634028,0.6361851156614304,0.6326931200742731,-8.715934807549438e-05,0.012468445636589779,0.00027887264705046605,,
